acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0506,https://api.spotify.com/v1/audio-analysis/6bD1hNryFFhEehdMHLn0di,0.637,228923,0.94,6bD1hNryFFhEehdMHLn0di,0.889,8,0.161,-4.185,1,あなたが好き,0.0294,129.996,4,https://api.spotify.com/v1/tracks/6bD1hNryFFhEehdMHLn0di,audio_features,spotify:track:6bD1hNryFFhEehdMHLn0di,0.962
0.00558,https://api.spotify.com/v1/audio-analysis/6UX2h1ckUvfgypSat28SKd,0.62,227310,0.738,6UX2h1ckUvfgypSat28SKd,0.952,1,0.122,-8.952,1,バイキングレストラン - Instrumental with Melody,0.0344,120.005,4,https://api.spotify.com/v1/tracks/6UX2h1ckUvfgypSat28SKd,audio_features,spotify:track:6UX2h1ckUvfgypSat28SKd,0.64
0.0014,https://api.spotify.com/v1/audio-analysis/6Pn6aTFM1JExxLjoaWLfRR,0.726,227310,0.869,6Pn6aTFM1JExxLjoaWLfRR,0.865,7,0.132,-10.711,1,バイキングレストラン - Instrumental without Melody,0.0395,119.998,4,https://api.spotify.com/v1/tracks/6Pn6aTFM1JExxLjoaWLfRR,audio_features,spotify:track:6Pn6aTFM1JExxLjoaWLfRR,0.838
0.322,https://api.spotify.com/v1/audio-analysis/2Dgx9ncVQDyJqUUVzZGvXn,0.766,213932,0.535,2Dgx9ncVQDyJqUUVzZGvXn,0.0,0,0.0471,-9.932,1,ありがとう サンタさん,0.0303,120.021,4,https://api.spotify.com/v1/tracks/2Dgx9ncVQDyJqUUVzZGvXn,audio_features,spotify:track:2Dgx9ncVQDyJqUUVzZGvXn,0.406
0.00422,https://api.spotify.com/v1/audio-analysis/0c70pgSPSape6xjyGsvgVT,0.628,192000,0.94,0c70pgSPSape6xjyGsvgVT,0.815,7,0.295,-6.009,0,そんなやわじゃないぞ! - Instrumental,0.0427,145.007,4,https://api.spotify.com/v1/tracks/0c70pgSPSape6xjyGsvgVT,audio_features,spotify:track:0c70pgSPSape6xjyGsvgVT,0.962
0.62,https://api.spotify.com/v1/audio-analysis/7HchgmOtGCU8GXdDSF45Me,0.71,265600,0.144,7HchgmOtGCU8GXdDSF45Me,0.832,0,0.0983,-13.688,1,若芽 - Instrumental,0.0534,75.003,4,https://api.spotify.com/v1/tracks/7HchgmOtGCU8GXdDSF45Me,audio_features,spotify:track:7HchgmOtGCU8GXdDSF45Me,0.587
0.723,https://api.spotify.com/v1/audio-analysis/3Lt8q0YhlUgSo30Nj92P9d,0.728,219693,0.742,3Lt8q0YhlUgSo30Nj92P9d,0.000145,1,0.338,-5.635,0,cider cider,0.028,129.956,4,https://api.spotify.com/v1/tracks/3Lt8q0YhlUgSo30Nj92P9d,audio_features,spotify:track:3Lt8q0YhlUgSo30Nj92P9d,0.397
0.373,https://api.spotify.com/v1/audio-analysis/5s0BdvXKEkwQXnLiLT2BsB,0.637,281067,0.89,5s0BdvXKEkwQXnLiLT2BsB,0.0,3,0.153,-3.311,0,samurai under the tokyo,0.0282,123.995,4,https://api.spotify.com/v1/tracks/5s0BdvXKEkwQXnLiLT2BsB,audio_features,spotify:track:5s0BdvXKEkwQXnLiLT2BsB,0.514
0.169,https://api.spotify.com/v1/audio-analysis/6oiYb0CBXVc6PEWRRo50go,0.528,268040,0.917,6oiYb0CBXVc6PEWRRo50go,0.0,7,0.0547,-3.159,0,super now,0.0706,162.017,4,https://api.spotify.com/v1/tracks/6oiYb0CBXVc6PEWRRo50go,audio_features,spotify:track:6oiYb0CBXVc6PEWRRo50go,0.493
0.292,https://api.spotify.com/v1/audio-analysis/0fjovi6qV8lLen5Fvdqm5V,0.69,258633,0.853,0fjovi6qV8lLen5Fvdqm5V,0.000445,6,0.341,-4.912,1,east end and bocci,0.0322,122.021,4,https://api.spotify.com/v1/tracks/0fjovi6qV8lLen5Fvdqm5V,audio_features,spotify:track:0fjovi6qV8lLen5Fvdqm5V,0.63
0.0685,https://api.spotify.com/v1/audio-analysis/5RP8EP5ldzdoToMKnQGLVc,0.692,228649,0.52,5RP8EP5ldzdoToMKnQGLVc,7.33e-05,0,0.919,-11.46,1,Brain Crusher,0.112,111.009,4,https://api.spotify.com/v1/tracks/5RP8EP5ldzdoToMKnQGLVc,audio_features,spotify:track:5RP8EP5ldzdoToMKnQGLVc,0.698
0.191,https://api.spotify.com/v1/audio-analysis/4MFt8F1LhryRFgs1vcYjRO,0.572,246000,0.596,4MFt8F1LhryRFgs1vcYjRO,0.0257,10,0.0686,-11.62,1,憂鬱メランコリー,0.0511,159.975,4,https://api.spotify.com/v1/tracks/4MFt8F1LhryRFgs1vcYjRO,audio_features,spotify:track:4MFt8F1LhryRFgs1vcYjRO,0.976
0.153,https://api.spotify.com/v1/audio-analysis/6L4m95cZrInQYvlJR56DwB,0.628,205798,0.848,6L4m95cZrInQYvlJR56DwB,3.72e-06,11,0.235,-5.364,0,Flyday Chinatown,0.0648,123.219,4,https://api.spotify.com/v1/tracks/6L4m95cZrInQYvlJR56DwB,audio_features,spotify:track:6L4m95cZrInQYvlJR56DwB,0.596
0.158,https://api.spotify.com/v1/audio-analysis/3xEc37jhsPlW3UXplO6Yya,0.682,247500,0.855,3xEc37jhsPlW3UXplO6Yya,0.689,6,0.0365,-6.335,1,Dawn - Original Mix,0.0468,127.993,4,https://api.spotify.com/v1/tracks/3xEc37jhsPlW3UXplO6Yya,audio_features,spotify:track:3xEc37jhsPlW3UXplO6Yya,0.0988
0.762,https://api.spotify.com/v1/audio-analysis/3zFtG3iQNZU5XbQppVgk6n,0.764,220000,0.525,3zFtG3iQNZU5XbQppVgk6n,4.14e-05,1,0.0459,-12.647,1,Faded Love,0.0303,120.023,4,https://api.spotify.com/v1/tracks/3zFtG3iQNZU5XbQppVgk6n,audio_features,spotify:track:3zFtG3iQNZU5XbQppVgk6n,0.572
0.249,https://api.spotify.com/v1/audio-analysis/7CrxY8CCWMMdWmwiGCieT2,0.796,207600,0.55,7CrxY8CCWMMdWmwiGCieT2,0.00138,3,0.378,-10.994,0,2019 (Exclusive),0.0824,100.007,4,https://api.spotify.com/v1/tracks/7CrxY8CCWMMdWmwiGCieT2,audio_features,spotify:track:7CrxY8CCWMMdWmwiGCieT2,0.75
0.295,https://api.spotify.com/v1/audio-analysis/4Kx8qOvTVUzGlOPhlDLwZj,0.65,290571,0.484,4Kx8qOvTVUzGlOPhlDLwZj,9.06e-05,6,0.0327,-12.288,0,Too Late,0.0292,140.011,4,https://api.spotify.com/v1/tracks/4Kx8qOvTVUzGlOPhlDLwZj,audio_features,spotify:track:4Kx8qOvTVUzGlOPhlDLwZj,0.409
0.1,https://api.spotify.com/v1/audio-analysis/4af5n2YJeJpV4Vy2ZCNwuV,0.662,375000,0.619,4af5n2YJeJpV4Vy2ZCNwuV,0.826,11,0.106,-10.175,0,Beautiful Tomorrow - Original Mix,0.0404,127.994,4,https://api.spotify.com/v1/tracks/4af5n2YJeJpV4Vy2ZCNwuV,audio_features,spotify:track:4af5n2YJeJpV4Vy2ZCNwuV,0.235
0.0116,https://api.spotify.com/v1/audio-analysis/4Je1TwBbu4y4rmA4YX230S,0.721,302093,0.963,4Je1TwBbu4y4rmA4YX230S,0.862,1,0.0911,-6.81,1,Separation,0.0588,128.999,4,https://api.spotify.com/v1/tracks/4Je1TwBbu4y4rmA4YX230S,audio_features,spotify:track:4Je1TwBbu4y4rmA4YX230S,0.493
0.214,https://api.spotify.com/v1/audio-analysis/1LtH4eXC23fYIc6xBStA3R,0.567,300000,0.59,1LtH4eXC23fYIc6xBStA3R,1.25e-06,7,0.37,-11.249,1,Just Friends,0.038,77.997,4,https://api.spotify.com/v1/tracks/1LtH4eXC23fYIc6xBStA3R,audio_features,spotify:track:1LtH4eXC23fYIc6xBStA3R,0.469
0.589,https://api.spotify.com/v1/audio-analysis/0jMCNJ5BEymYHHjtfDNE0L,0.609,230571,0.411,0jMCNJ5BEymYHHjtfDNE0L,0.000154,1,0.0943,-12.398,0,On Your Side,0.0414,140.014,4,https://api.spotify.com/v1/tracks/0jMCNJ5BEymYHHjtfDNE0L,audio_features,spotify:track:0jMCNJ5BEymYHHjtfDNE0L,0.513
0.0167,https://api.spotify.com/v1/audio-analysis/0rCcvmUfcuVVhjv8ZGtjNn,0.633,455625,0.901,0rCcvmUfcuVVhjv8ZGtjNn,0.836,11,0.17,-6.986,0,Fairy Tale - Original mix,0.0555,127.994,4,https://api.spotify.com/v1/tracks/0rCcvmUfcuVVhjv8ZGtjNn,audio_features,spotify:track:0rCcvmUfcuVVhjv8ZGtjNn,0.148
0.0584,https://api.spotify.com/v1/audio-analysis/6gnzh0Uln5IPEU6UGXGsOy,0.599,375465,0.814,6gnzh0Uln5IPEU6UGXGsOy,0.947,1,0.0565,-11.194,1,Morning Glow,0.0371,128.001,4,https://api.spotify.com/v1/tracks/6gnzh0Uln5IPEU6UGXGsOy,audio_features,spotify:track:6gnzh0Uln5IPEU6UGXGsOy,0.0747
0.199,https://api.spotify.com/v1/audio-analysis/63KorEFenor3ECVslL5Roj,0.627,435045,0.736,63KorEFenor3ECVslL5Roj,0.898,9,0.176,-9.971,1,Soar,0.0532,127.984,4,https://api.spotify.com/v1/tracks/63KorEFenor3ECVslL5Roj,audio_features,spotify:track:63KorEFenor3ECVslL5Roj,0.495
0.212,https://api.spotify.com/v1/audio-analysis/0y9FNyPTPbd4U8ASdJkEqX,0.644,495000,0.714,0y9FNyPTPbd4U8ASdJkEqX,0.837,9,0.09,-11.017,1,Hallucination,0.042,128.002,4,https://api.spotify.com/v1/tracks/0y9FNyPTPbd4U8ASdJkEqX,audio_features,spotify:track:0y9FNyPTPbd4U8ASdJkEqX,0.112
0.243,https://api.spotify.com/v1/audio-analysis/2mPsuPNwL6RvCJuk181aaP,0.512,228947,0.469,2mPsuPNwL6RvCJuk181aaP,2.1e-05,5,0.337,-12.311,1,Grow Apart,0.0269,151.962,4,https://api.spotify.com/v1/tracks/2mPsuPNwL6RvCJuk181aaP,audio_features,spotify:track:2mPsuPNwL6RvCJuk181aaP,0.408
0.121,https://api.spotify.com/v1/audio-analysis/4Hdbp1YtIFFKCeqY3aTVIC,0.474,248229,0.608,4Hdbp1YtIFFKCeqY3aTVIC,0.00258,6,0.136,-12.469,1,Departure,0.0375,174.903,4,https://api.spotify.com/v1/tracks/4Hdbp1YtIFFKCeqY3aTVIC,audio_features,spotify:track:4Hdbp1YtIFFKCeqY3aTVIC,0.221
0.0203,https://api.spotify.com/v1/audio-analysis/1pnT0Bor1YkyNojvT2Nb7W,0.606,247266,0.835,1pnT0Bor1YkyNojvT2Nb7W,0.832,3,0.12,-6.994,1,Twilight - Original Mix,0.0314,128.005,4,https://api.spotify.com/v1/tracks/1pnT0Bor1YkyNojvT2Nb7W,audio_features,spotify:track:1pnT0Bor1YkyNojvT2Nb7W,0.065
0.171,https://api.spotify.com/v1/audio-analysis/3m5U7DoW4CHGA20UQwGIrV,0.629,416250,0.809,3m5U7DoW4CHGA20UQwGIrV,0.746,6,0.0828,-8.62,1,Beneath the Silence - Original Mix,0.0392,128.012,4,https://api.spotify.com/v1/tracks/3m5U7DoW4CHGA20UQwGIrV,audio_features,spotify:track:3m5U7DoW4CHGA20UQwGIrV,0.169
0.000267,https://api.spotify.com/v1/audio-analysis/0ceTpnTcHKiRp7gAs4Ico5,0.48,208303,0.928,0ceTpnTcHKiRp7gAs4Ico5,0.0,2,0.36,-4.06,1,Mebius,0.0707,139.858,4,https://api.spotify.com/v1/tracks/0ceTpnTcHKiRp7gAs4Ico5,audio_features,spotify:track:0ceTpnTcHKiRp7gAs4Ico5,0.5
0.000717,https://api.spotify.com/v1/audio-analysis/4cQ9U26CUjFPmp5W4fzLv2,0.485,208814,0.974,4cQ9U26CUjFPmp5W4fzLv2,0.0,7,0.257,-3.23,1,小悪魔だってかまわない!,0.123,176.962,4,https://api.spotify.com/v1/tracks/4cQ9U26CUjFPmp5W4fzLv2,audio_features,spotify:track:4cQ9U26CUjFPmp5W4fzLv2,0.719
0.0137,https://api.spotify.com/v1/audio-analysis/1JokCoiPsYB0i3RISCtldq,0.668,233950,0.87,1JokCoiPsYB0i3RISCtldq,0.0,8,0.143,-2.941,1,ズルい幻,0.0643,118.987,4,https://api.spotify.com/v1/tracks/1JokCoiPsYB0i3RISCtldq,audio_features,spotify:track:1JokCoiPsYB0i3RISCtldq,0.823
0.00854,https://api.spotify.com/v1/audio-analysis/6sdTQcvrJnLEe9qiXrevSO,0.705,171920,0.884,6sdTQcvrJnLEe9qiXrevSO,2.07e-06,0,0.335,-4.744,1,絶望さん,0.0424,122.922,4,https://api.spotify.com/v1/tracks/6sdTQcvrJnLEe9qiXrevSO,audio_features,spotify:track:6sdTQcvrJnLEe9qiXrevSO,0.849
0.00744,https://api.spotify.com/v1/audio-analysis/1iXN8j1ThITNhNOr2Tez8A,0.403,201754,0.852,1iXN8j1ThITNhNOr2Tez8A,0.0,0,0.222,-11.602,1,ラナ,0.0551,171.063,4,https://api.spotify.com/v1/tracks/1iXN8j1ThITNhNOr2Tez8A,audio_features,spotify:track:1iXN8j1ThITNhNOr2Tez8A,0.505
0.0164,https://api.spotify.com/v1/audio-analysis/5K2hKafko89xrjoXLo0gXs,0.669,231933,0.865,5K2hKafko89xrjoXLo0gXs,0.0,8,0.308,-3.37,1,ズルい幻,0.0718,118.957,4,https://api.spotify.com/v1/tracks/5K2hKafko89xrjoXLo0gXs,audio_features,spotify:track:5K2hKafko89xrjoXLo0gXs,0.83
0.225,https://api.spotify.com/v1/audio-analysis/5jERtfJRQgxKktCgd7Yvyj,0.338,221330,0.941,5jERtfJRQgxKktCgd7Yvyj,0.0,9,0.0853,-4.0,0,drop of water,0.128,203.913,4,https://api.spotify.com/v1/tracks/5jERtfJRQgxKktCgd7Yvyj,audio_features,spotify:track:5jERtfJRQgxKktCgd7Yvyj,0.723
0.00267,https://api.spotify.com/v1/audio-analysis/6EcqF6A2lyGwTAN9wIeYxK,0.471,209373,0.976,6EcqF6A2lyGwTAN9wIeYxK,0.0,7,0.239,-2.925,1,小悪魔だってかまわない!,0.131,177.031,4,https://api.spotify.com/v1/tracks/6EcqF6A2lyGwTAN9wIeYxK,audio_features,spotify:track:6EcqF6A2lyGwTAN9wIeYxK,0.657
0.00675,https://api.spotify.com/v1/audio-analysis/0RaPfcJvMMOyKLePqqTShz,0.645,174373,0.933,0RaPfcJvMMOyKLePqqTShz,1.27e-06,1,0.32,-3.588,1,Obsolete,0.0705,127.993,4,https://api.spotify.com/v1/tracks/0RaPfcJvMMOyKLePqqTShz,audio_features,spotify:track:0RaPfcJvMMOyKLePqqTShz,0.761
0.000217,https://api.spotify.com/v1/audio-analysis/0B0ZNc5ciLgxfME0n1plZd,0.399,201573,0.943,0B0ZNc5ciLgxfME0n1plZd,0.0,0,0.208,-4.031,1,ラナ,0.0788,171.049,4,https://api.spotify.com/v1/tracks/0B0ZNc5ciLgxfME0n1plZd,audio_features,spotify:track:0B0ZNc5ciLgxfME0n1plZd,0.529
0.0158,https://api.spotify.com/v1/audio-analysis/7wd3gcKKf9moocbp5ZEjGX,0.619,195493,0.943,7wd3gcKKf9moocbp5ZEjGX,0.0,0,0.116,-3.736,1,今に見てろよ!,0.0821,132.912,4,https://api.spotify.com/v1/tracks/7wd3gcKKf9moocbp5ZEjGX,audio_features,spotify:track:7wd3gcKKf9moocbp5ZEjGX,0.72
0.00645,https://api.spotify.com/v1/audio-analysis/4o8zpN0NMmoCQTooeuhTDk,0.662,171400,0.937,4o8zpN0NMmoCQTooeuhTDk,0.0,0,0.329,-2.238,1,絶望さん,0.0494,122.93,4,https://api.spotify.com/v1/tracks/4o8zpN0NMmoCQTooeuhTDk,audio_features,spotify:track:4o8zpN0NMmoCQTooeuhTDk,0.895
0.0546,https://api.spotify.com/v1/audio-analysis/6txUPmRjfyerZm6wnToOjF,0.673,258462,0.93,6txUPmRjfyerZm6wnToOjF,0.0,8,0.342,-3.003,0,BRIGHT SIGN,0.0754,130.011,4,https://api.spotify.com/v1/tracks/6txUPmRjfyerZm6wnToOjF,audio_features,spotify:track:6txUPmRjfyerZm6wnToOjF,0.758
0.186,https://api.spotify.com/v1/audio-analysis/5BpsDVpqyJ2vwkDgr2aR4Q,0.607,227280,0.973,5BpsDVpqyJ2vwkDgr2aR4Q,0.0,7,0.375,-3.162,1,キャットウォーク,0.0779,155.131,4,https://api.spotify.com/v1/tracks/5BpsDVpqyJ2vwkDgr2aR4Q,audio_features,spotify:track:5BpsDVpqyJ2vwkDgr2aR4Q,0.743
0.0166,https://api.spotify.com/v1/audio-analysis/1vd0VGZbXsjWZ1V9s659tZ,0.442,199667,0.708,1vd0VGZbXsjWZ1V9s659tZ,0.0,6,0.354,-5.27,0,Bouquet,0.0514,82.967,4,https://api.spotify.com/v1/tracks/1vd0VGZbXsjWZ1V9s659tZ,audio_features,spotify:track:1vd0VGZbXsjWZ1V9s659tZ,0.646
0.00449,https://api.spotify.com/v1/audio-analysis/4xtCUbtokoea6W7mVDI5aZ,0.47,181880,0.838,4xtCUbtokoea6W7mVDI5aZ,0.0,6,0.121,-4.988,0,ECHOPLEXY,0.0692,200.963,4,https://api.spotify.com/v1/tracks/4xtCUbtokoea6W7mVDI5aZ,audio_features,spotify:track:4xtCUbtokoea6W7mVDI5aZ,0.677
0.145,https://api.spotify.com/v1/audio-analysis/1aZx0ybjjrJ2DyvMJ4eLFg,0.645,249231,0.434,1aZx0ybjjrJ2DyvMJ4eLFg,0.0,8,0.115,-7.881,1,Season and my story.,0.0454,129.903,4,https://api.spotify.com/v1/tracks/1aZx0ybjjrJ2DyvMJ4eLFg,audio_features,spotify:track:1aZx0ybjjrJ2DyvMJ4eLFg,0.463
0.0122,https://api.spotify.com/v1/audio-analysis/77KHEfmX7V5JdycqPbEUgy,0.502,217760,0.559,77KHEfmX7V5JdycqPbEUgy,0.00601,4,0.155,-7.573,0,耳鳴り,0.05,83.011,4,https://api.spotify.com/v1/tracks/77KHEfmX7V5JdycqPbEUgy,audio_features,spotify:track:77KHEfmX7V5JdycqPbEUgy,0.642
0.000858,https://api.spotify.com/v1/audio-analysis/23WsBbQP2529q90oSohH2N,0.447,238150,0.886,23WsBbQP2529q90oSohH2N,6.37e-05,0,0.295,-7.95,1,Laplace,0.0809,194.874,4,https://api.spotify.com/v1/tracks/23WsBbQP2529q90oSohH2N,audio_features,spotify:track:23WsBbQP2529q90oSohH2N,0.796
0.0166,https://api.spotify.com/v1/audio-analysis/6geirF9miAmJLfN00yQQy4,0.444,187240,0.833,6geirF9miAmJLfN00yQQy4,0.0,11,0.296,-5.775,1,トウキョウクロラ,0.164,94.902,3,https://api.spotify.com/v1/tracks/6geirF9miAmJLfN00yQQy4,audio_features,spotify:track:6geirF9miAmJLfN00yQQy4,0.5
0.0178,https://api.spotify.com/v1/audio-analysis/1BAaAtwLQ5k953vKHXPmir,0.502,198000,0.706,1BAaAtwLQ5k953vKHXPmir,0.0,6,0.333,-5.288,0,Bouquet,0.052,82.952,4,https://api.spotify.com/v1/tracks/1BAaAtwLQ5k953vKHXPmir,audio_features,spotify:track:1BAaAtwLQ5k953vKHXPmir,0.646
0.00214,https://api.spotify.com/v1/audio-analysis/2p22mzmSukPbvZeowTvbn3,0.644,200133,0.988,2p22mzmSukPbvZeowTvbn3,1.98e-06,1,0.353,-3.776,1,トスリーマの祟り,0.0725,119.983,4,https://api.spotify.com/v1/tracks/2p22mzmSukPbvZeowTvbn3,audio_features,spotify:track:2p22mzmSukPbvZeowTvbn3,0.531
0.876,https://api.spotify.com/v1/audio-analysis/3Po2YyCivVkJf20KJvaxH4,0.52,279440,0.0984,3Po2YyCivVkJf20KJvaxH4,0.0,7,0.0979,-15.933,1,帰り道,0.045,149.132,4,https://api.spotify.com/v1/tracks/3Po2YyCivVkJf20KJvaxH4,audio_features,spotify:track:3Po2YyCivVkJf20KJvaxH4,0.316
0.0166,https://api.spotify.com/v1/audio-analysis/1g55smY15k5aXGRgSmmKnW,0.442,199667,0.708,1g55smY15k5aXGRgSmmKnW,0.0,6,0.354,-5.27,0,Bouquet,0.0514,82.967,4,https://api.spotify.com/v1/tracks/1g55smY15k5aXGRgSmmKnW,audio_features,spotify:track:1g55smY15k5aXGRgSmmKnW,0.646
0.00267,https://api.spotify.com/v1/audio-analysis/1GeiOZx2aaVU7Ex3JWWFRa,0.471,209373,0.976,1GeiOZx2aaVU7Ex3JWWFRa,0.0,7,0.239,-2.925,1,小悪魔だってかまわない!,0.131,177.031,4,https://api.spotify.com/v1/tracks/1GeiOZx2aaVU7Ex3JWWFRa,audio_features,spotify:track:1GeiOZx2aaVU7Ex3JWWFRa,0.657
0.000217,https://api.spotify.com/v1/audio-analysis/4Np2r8kPq0EeK5UwfL2JO3,0.399,201573,0.943,4Np2r8kPq0EeK5UwfL2JO3,0.0,0,0.208,-4.031,1,ラナ,0.0788,171.049,4,https://api.spotify.com/v1/tracks/4Np2r8kPq0EeK5UwfL2JO3,audio_features,spotify:track:4Np2r8kPq0EeK5UwfL2JO3,0.529
0.00675,https://api.spotify.com/v1/audio-analysis/7p0g3EkZiRhs8KxV0yWWnY,0.645,174373,0.933,7p0g3EkZiRhs8KxV0yWWnY,1.27e-06,1,0.32,-3.588,1,Obsolete,0.0705,127.993,4,https://api.spotify.com/v1/tracks/7p0g3EkZiRhs8KxV0yWWnY,audio_features,spotify:track:7p0g3EkZiRhs8KxV0yWWnY,0.761
0.00521,https://api.spotify.com/v1/audio-analysis/0AIbidkkUYwZUi42LXO2s9,0.575,102766,0.966,0AIbidkkUYwZUi42LXO2s9,0.000216,7,0.316,-4.189,1,Let's go now,0.0476,93.982,4,https://api.spotify.com/v1/tracks/0AIbidkkUYwZUi42LXO2s9,audio_features,spotify:track:0AIbidkkUYwZUi42LXO2s9,0.387
0.2,https://api.spotify.com/v1/audio-analysis/3MCuVWaC1uELpWekergMAq,0.661,223500,0.729,3MCuVWaC1uELpWekergMAq,7.78e-06,7,0.0725,-8.318,1,breakthrough,0.0771,139.991,4,https://api.spotify.com/v1/tracks/3MCuVWaC1uELpWekergMAq,audio_features,spotify:track:3MCuVWaC1uELpWekergMAq,0.71
0.148,https://api.spotify.com/v1/audio-analysis/0P2Rztua5uPjyWbJCWl3oW,0.752,250594,0.787,0P2Rztua5uPjyWbJCWl3oW,1.09e-05,0,0.131,-5.505,1,Adult,0.0253,125.032,4,https://api.spotify.com/v1/tracks/0P2Rztua5uPjyWbJCWl3oW,audio_features,spotify:track:0P2Rztua5uPjyWbJCWl3oW,0.885
0.000573,https://api.spotify.com/v1/audio-analysis/1vt39ocM5YJ5XpCKfrBO6S,0.522,215000,0.922,1vt39ocM5YJ5XpCKfrBO6S,0.000205,0,0.0827,-7.063,1,空想⇔現実メトロノーム,0.0552,170.045,4,https://api.spotify.com/v1/tracks/1vt39ocM5YJ5XpCKfrBO6S,audio_features,spotify:track:1vt39ocM5YJ5XpCKfrBO6S,0.543
0.362,https://api.spotify.com/v1/audio-analysis/4os20q10EvS1s1u16yiTKV,0.667,263000,0.793,4os20q10EvS1s1u16yiTKV,0.0898,10,0.0636,-7.374,1,sweet summer day,0.0446,127.988,4,https://api.spotify.com/v1/tracks/4os20q10EvS1s1u16yiTKV,audio_features,spotify:track:4os20q10EvS1s1u16yiTKV,0.718
0.0032,https://api.spotify.com/v1/audio-analysis/0QYx5ObztmEaJDlVi1bDBg,0.538,290000,0.963,0QYx5ObztmEaJDlVi1bDBg,0.0113,4,0.115,-5.478,1,トウシン,0.0458,164.989,4,https://api.spotify.com/v1/tracks/0QYx5ObztmEaJDlVi1bDBg,audio_features,spotify:track:0QYx5ObztmEaJDlVi1bDBg,0.826
0.00542,https://api.spotify.com/v1/audio-analysis/7cmDg5JJgvVFL8H7K5amQn,0.636,212625,0.966,7cmDg5JJgvVFL8H7K5amQn,0.396,9,0.0483,-5.597,1,Surly Future,0.0556,125.017,4,https://api.spotify.com/v1/tracks/7cmDg5JJgvVFL8H7K5amQn,audio_features,spotify:track:7cmDg5JJgvVFL8H7K5amQn,0.848
0.483,https://api.spotify.com/v1/audio-analysis/3ATYqGqmOvuehT2eaUiH5D,0.592,308000,0.906,3ATYqGqmOvuehT2eaUiH5D,0.214,8,0.236,-6.551,1,透明なシンパシー,0.0441,127.996,4,https://api.spotify.com/v1/tracks/3ATYqGqmOvuehT2eaUiH5D,audio_features,spotify:track:3ATYqGqmOvuehT2eaUiH5D,0.805
0.373,https://api.spotify.com/v1/audio-analysis/4jBFrQcUA6VX2piskDs2Uc,0.619,253000,0.727,4jBFrQcUA6VX2piskDs2Uc,2.15e-05,8,0.349,-9.056,1,Rain*Sweet*Umbrella,0.0378,89.998,4,https://api.spotify.com/v1/tracks/4jBFrQcUA6VX2piskDs2Uc,audio_features,spotify:track:4jBFrQcUA6VX2piskDs2Uc,0.922
0.0501,https://api.spotify.com/v1/audio-analysis/1jpWjrLuW7wLLFZHGvV2Qb,0.685,281500,0.843,1jpWjrLuW7wLLFZHGvV2Qb,0.11,0,0.0857,-7.074,1,不透明なジェラシー,0.0551,140.004,4,https://api.spotify.com/v1/tracks/1jpWjrLuW7wLLFZHGvV2Qb,audio_features,spotify:track:1jpWjrLuW7wLLFZHGvV2Qb,0.927
0.013,https://api.spotify.com/v1/audio-analysis/1OuU6iMEbOBLJavQRgS2hc,0.578,335000,0.919,1OuU6iMEbOBLJavQRgS2hc,0.0879,0,0.201,-6.922,1,Please Please,0.0311,136.973,4,https://api.spotify.com/v1/tracks/1OuU6iMEbOBLJavQRgS2hc,audio_features,spotify:track:1OuU6iMEbOBLJavQRgS2hc,0.737
0.381,https://api.spotify.com/v1/audio-analysis/4g9O0vGM6ZkpfRYD0DpSYB,0.665,127670,0.886,4g9O0vGM6ZkpfRYD0DpSYB,0.0,5,0.0249,-2.81,1,vsキミ戦争,0.0336,93.53,4,https://api.spotify.com/v1/tracks/4g9O0vGM6ZkpfRYD0DpSYB,audio_features,spotify:track:4g9O0vGM6ZkpfRYD0DpSYB,0.943
0.256,https://api.spotify.com/v1/audio-analysis/3MfVvrj1cakTU2IpZ6kmrY,0.638,233500,0.799,3MfVvrj1cakTU2IpZ6kmrY,0.00415,4,0.0781,-7.992,1,colorful shadow. sp,0.047,160.056,4,https://api.spotify.com/v1/tracks/3MfVvrj1cakTU2IpZ6kmrY,audio_features,spotify:track:3MfVvrj1cakTU2IpZ6kmrY,0.821
0.288,https://api.spotify.com/v1/audio-analysis/2qiTB9mZdxQtcVBOmuZwfn,0.772,196500,0.842,2qiTB9mZdxQtcVBOmuZwfn,0.0552,8,0.0668,-7.525,1,Oneroom Cube,0.0475,109.935,4,https://api.spotify.com/v1/tracks/2qiTB9mZdxQtcVBOmuZwfn,audio_features,spotify:track:2qiTB9mZdxQtcVBOmuZwfn,0.967
0.352,https://api.spotify.com/v1/audio-analysis/0ztn4T9I8B0nOrXzzZPfLW,0.731,230500,0.634,0ztn4T9I8B0nOrXzzZPfLW,0.00219,7,0.0962,-8.722,1,TaLK*CoMMuNiCaTe,0.0315,119.97,4,https://api.spotify.com/v1/tracks/0ztn4T9I8B0nOrXzzZPfLW,audio_features,spotify:track:0ztn4T9I8B0nOrXzzZPfLW,0.866
0.305,https://api.spotify.com/v1/audio-analysis/1vJufsrjIsGj0ENDNtHi6s,0.519,220000,0.936,1vJufsrjIsGj0ENDNtHi6s,0.784,9,0.191,-8.84,0,joys and sorrows of life,0.0341,128.01,4,https://api.spotify.com/v1/tracks/1vJufsrjIsGj0ENDNtHi6s,audio_features,spotify:track:1vJufsrjIsGj0ENDNtHi6s,0.79
